policy_id,policy_number,claimant_id,start_date,end_date,premium,coverage_type
POL_CLM_LEG_655_0,PN4726267763,CLM_LEG_655,2023-02-20T18:12:54.316953,2024-02-20T18:12:54.316953,2045.63,Comprehensive
POL_CLM_LEG_656_0,PN6596386342,CLM_LEG_656,2023-09-25T18:12:54.316953,2024-09-24T18:12:54.316953,1929.04,Liability Only
POL_CLM_LEG_656_1,PN7692250071,CLM_LEG_656,2023-02-17T18:12:54.316953,2024-02-17T18:12:54.316953,907.66,Comprehensive
POL_CLM_LEG_657_0,PN4193952271,CLM_LEG_657,2024-04-23T18:12:54.316953,2025-04-23T18:12:54.316953,2202.24,Liability Only
POL_CLM_LEG_658_0,PN6601824802,CLM_LEG_658,2023-03-11T18:12:54.316953,2024-03-10T18:12:54.316953,1282.11,Comprehensive
POL_CLM_LEG_659_0,PN1393773107,CLM_LEG_659,2023-12-05T18:12:54.316953,2024-12-04T18:12:54.316953,2249.12,Liability Only
POL_CLM_LEG_660_0,PN7554920648,CLM_LEG_660,2023-05-18T18:12:54.316953,2024-05-17T18:12:54.316953,882.3,Full Coverage
POL_CLM_LEG_661_0,PN5465715540,CLM_LEG_661,2023-03-03T18:12:54.316953,2024-03-02T18:12:54.316953,1581.29,Full Coverage
POL_CLM_LEG_662_0,PN3443986041,CLM_LEG_662,2025-01-26T18:12:54.316953,2026-01-26T18:12:54.316953,1550.19,Full Coverage
POL_CLM_LEG_662_1,PN3078864180,CLM_LEG_662,2024-04-24T18:12:54.316953,2025-04-24T18:12:54.316953,1143.94,Comprehensive
POL_CLM_LEG_663_0,PN4362146968,CLM_LEG_663,2023-01-15T18:12:54.316953,2024-01-15T18:12:54.316953,1905.0,Full Coverage
POL_CLM_LEG_663_1,PN6330538173,CLM_LEG_663,2023-01-23T18:12:54.316953,2024-01-23T18:12:54.316953,2385.63,Liability Only
POL_CLM_LEG_664_0,PN2672473772,CLM_LEG_664,2024-07-02T18:12:54.316953,2025-07-02T18:12:54.316953,1225.66,Liability Only
POL_CLM_LEG_665_0,PN5793084986,CLM_LEG_665,2023-09-11T18:12:54.316953,2024-09-10T18:12:54.316953,1081.39,Liability Only
POL_CLM_LEG_666_0,PN645334717,CLM_LEG_666,2023-06-24T18:12:54.316953,2024-06-23T18:12:54.316953,1989.05,Full Coverage
POL_CLM_LEG_667_0,PN5999460,CLM_LEG_667,2025-04-04T18:12:54.316953,2026-04-04T18:12:54.316953,1996.29,Full Coverage
POL_CLM_LEG_668_0,PN3434669423,CLM_LEG_668,2025-04-18T18:12:54.316953,2026-04-18T18:12:54.316953,1025.59,Full Coverage
POL_CLM_LEG_669_0,PN6936168844,CLM_LEG_669,2024-04-07T18:12:54.316953,2025-04-07T18:12:54.316953,815.79,Comprehensive
POL_CLM_LEG_670_0,PN2755226769,CLM_LEG_670,2025-03-05T18:12:54.316953,2026-03-05T18:12:54.316953,2479.86,Liability Only
POL_CLM_LEG_671_0,PN5349037858,CLM_LEG_671,2024-03-04T18:12:54.316953,2025-03-04T18:12:54.316953,920.41,Liability Only
POL_CLM_LEG_672_0,PN8389116887,CLM_LEG_672,2023-04-03T18:12:54.316953,2024-04-02T18:12:54.316953,974.13,Liability Only
POL_CLM_LEG_673_0,PN9492467009,CLM_LEG_673,2024-09-03T18:12:54.316953,2025-09-03T18:12:54.316953,1033.12,Full Coverage
POL_CLM_LEG_674_0,PN2723700483,CLM_LEG_674,2023-08-13T18:12:54.316953,2024-08-12T18:12:54.316953,1042.85,Comprehensive
POL_CLM_LEG_675_0,PN432698460,CLM_LEG_675,2023-10-21T18:12:54.317967,2024-10-20T18:12:54.317967,1905.03,Liability Only
POL_CLM_LEG_676_0,PN9985587518,CLM_LEG_676,2024-11-30T18:12:54.317967,2025-11-30T18:12:54.317967,1867.74,Full Coverage
POL_CLM_LEG_677_0,PN2145269614,CLM_LEG_677,2023-10-15T18:12:54.317967,2024-10-14T18:12:54.317967,1967.16,Full Coverage
POL_CLM_LEG_677_1,PN3672588403,CLM_LEG_677,2025-04-09T18:12:54.317967,2026-04-09T18:12:54.317967,2324.21,Full Coverage
POL_CLM_LEG_678_0,PN5581602725,CLM_LEG_678,2023-11-11T18:12:54.317967,2024-11-10T18:12:54.317967,2041.02,Liability Only
POL_CLM_LEG_679_0,PN5881662609,CLM_LEG_679,2024-08-18T18:12:54.317967,2025-08-18T18:12:54.317967,2144.83,Full Coverage
POL_CLM_LEG_679_1,PN8818472507,CLM_LEG_679,2024-09-26T18:12:54.317967,2025-09-26T18:12:54.317967,1895.85,Full Coverage
POL_CLM_LEG_680_0,PN6064649378,CLM_LEG_680,2023-10-31T18:12:54.317967,2024-10-30T18:12:54.317967,2026.01,Liability Only
POL_CLM_LEG_681_0,PN4988052808,CLM_LEG_681,2023-07-30T18:12:54.317967,2024-07-29T18:12:54.317967,845.6,Comprehensive
POL_CLM_LEG_682_0,PN5099742889,CLM_LEG_682,2024-12-08T18:12:54.317967,2025-12-08T18:12:54.317967,1680.17,Comprehensive
POL_CLM_LEG_683_0,PN5683677821,CLM_LEG_683,2024-05-31T18:12:54.317967,2025-05-31T18:12:54.317967,1302.42,Full Coverage
POL_CLM_LEG_684_0,PN698646838,CLM_LEG_684,2023-04-16T18:12:54.317967,2024-04-15T18:12:54.317967,2422.94,Liability Only
POL_CLM_LEG_685_0,PN3917150323,CLM_LEG_685,2024-11-02T18:12:54.317967,2025-11-02T18:12:54.317967,1649.29,Comprehensive
POL_CLM_LEG_686_0,PN4129667440,CLM_LEG_686,2023-01-08T18:12:54.317967,2024-01-08T18:12:54.317967,2462.08,Liability Only
POL_CLM_LEG_687_0,PN3567094567,CLM_LEG_687,2025-02-21T18:12:54.317967,2026-02-21T18:12:54.317967,1457.63,Comprehensive
POL_CLM_LEG_687_1,PN728500180,CLM_LEG_687,2024-05-02T18:12:54.317967,2025-05-02T18:12:54.317967,1421.2,Comprehensive
POL_CLM_LEG_688_0,PN2850189047,CLM_LEG_688,2024-03-11T18:12:54.317967,2025-03-11T18:12:54.317967,2422.57,Full Coverage
POL_CLM_LEG_689_0,PN6741449139,CLM_LEG_689,2025-04-28T18:12:54.317967,2026-04-28T18:12:54.317967,823.45,Full Coverage
POL_CLM_LEG_690_0,PN4312001232,CLM_LEG_690,2025-05-06T18:12:54.317967,2026-05-06T18:12:54.317967,2412.76,Liability Only
POL_CLM_LEG_691_0,PN1910503089,CLM_LEG_691,2023-10-02T18:12:54.317967,2024-10-01T18:12:54.317967,2011.47,Liability Only
POL_CLM_LEG_692_0,PN7157167779,CLM_LEG_692,2024-05-21T18:12:54.317967,2025-05-21T18:12:54.317967,940.13,Comprehensive
POL_CLM_LEG_693_0,PN5278832139,CLM_LEG_693,2025-01-31T18:12:54.317967,2026-01-31T18:12:54.317967,1271.7,Liability Only
POL_CLM_LEG_694_0,PN5948191036,CLM_LEG_694,2024-12-10T18:12:54.317967,2025-12-10T18:12:54.317967,2456.33,Full Coverage
POL_CLM_LEG_695_0,PN3921604280,CLM_LEG_695,2024-06-01T18:12:54.317967,2025-06-01T18:12:54.317967,1796.94,Comprehensive
POL_CLM_LEG_696_0,PN8271755393,CLM_LEG_696,2025-04-30T18:12:54.317967,2026-04-30T18:12:54.317967,1327.29,Liability Only
POL_CLM_LEG_697_0,PN5408171481,CLM_LEG_697,2023-02-21T18:12:54.317967,2024-02-21T18:12:54.317967,1205.68,Full Coverage
POL_CLM_LEG_698_0,PN2942827631,CLM_LEG_698,2024-04-18T18:12:54.317967,2025-04-18T18:12:54.317967,997.18,Comprehensive
POL_CLM_LEG_699_0,PN4512448811,CLM_LEG_699,2024-08-24T18:12:54.317967,2025-08-24T18:12:54.317967,1932.34,Comprehensive
POL_CLM_LEG_700_0,PN3399078604,CLM_LEG_700,2025-03-06T18:12:54.317967,2026-03-06T18:12:54.317967,821.53,Full Coverage
POL_CLM_LEG_701_0,PN4231756299,CLM_LEG_701,2025-01-20T18:12:54.317967,2026-01-20T18:12:54.317967,1643.9,Liability Only
POL_CLM_LEG_702_0,PN4516035019,CLM_LEG_702,2023-04-27T18:12:54.317967,2024-04-26T18:12:54.317967,2198.26,Liability Only
POL_CLM_LEG_703_0,PN7618372565,CLM_LEG_703,2025-02-27T18:12:54.317967,2026-02-27T18:12:54.317967,2074.62,Liability Only
POL_CLM_LEG_704_0,PN4760351783,CLM_LEG_704,2025-03-08T18:12:54.317967,2026-03-08T18:12:54.317967,2111.43,Full Coverage
POL_CLM_LEG_705_0,PN5110520658,CLM_LEG_705,2024-04-23T18:12:54.317967,2025-04-23T18:12:54.317967,1262.37,Full Coverage
POL_CLM_LEG_706_0,PN573213451,CLM_LEG_706,2023-11-24T18:12:54.317967,2024-11-23T18:12:54.317967,1866.81,Liability Only
POL_CLM_LEG_707_0,PN9705589178,CLM_LEG_707,2024-07-03T18:12:54.317967,2025-07-03T18:12:54.317967,894.25,Comprehensive
POL_CLM_LEG_708_0,PN8956757621,CLM_LEG_708,2025-01-26T18:12:54.317967,2026-01-26T18:12:54.317967,1233.7,Full Coverage
POL_CLM_LEG_709_0,PN761588643,CLM_LEG_709,2023-08-16T18:12:54.317967,2024-08-15T18:12:54.317967,2028.72,Full Coverage
POL_CLM_LEG_710_0,PN3919717874,CLM_LEG_710,2025-07-04T18:12:54.317967,2026-07-04T18:12:54.317967,874.86,Full Coverage
POL_CLM_LEG_711_0,PN5005603443,CLM_LEG_711,2024-03-10T18:12:54.317967,2025-03-10T18:12:54.317967,1418.76,Full Coverage
POL_CLM_LEG_712_0,PN2719178124,CLM_LEG_712,2023-02-09T18:12:54.317967,2024-02-09T18:12:54.317967,860.12,Comprehensive
POL_CLM_LEG_713_0,PN6389212677,CLM_LEG_713,2024-05-03T18:12:54.317967,2025-05-03T18:12:54.317967,1181.68,Full Coverage
POL_CLM_LEG_714_0,PN1715238252,CLM_LEG_714,2023-06-30T18:12:54.317967,2024-06-29T18:12:54.317967,1343.89,Full Coverage
POL_CLM_LEG_715_0,PN6903613440,CLM_LEG_715,2025-03-06T18:12:54.317967,2026-03-06T18:12:54.317967,1653.47,Full Coverage
POL_CLM_LEG_716_0,PN6168099428,CLM_LEG_716,2023-04-05T18:12:54.317967,2024-04-04T18:12:54.317967,1676.82,Full Coverage
POL_CLM_LEG_717_0,PN8958846594,CLM_LEG_717,2025-04-27T18:12:54.317967,2026-04-27T18:12:54.317967,2290.89,Liability Only
POL_CLM_LEG_717_1,PN8191999949,CLM_LEG_717,2023-05-06T18:12:54.317967,2024-05-05T18:12:54.317967,2236.24,Liability Only
POL_CLM_LEG_718_0,PN1158836240,CLM_LEG_718,2024-03-26T18:12:54.317967,2025-03-26T18:12:54.317967,813.55,Full Coverage
POL_CLM_LEG_719_0,PN823538433,CLM_LEG_719,2023-04-25T18:12:54.317967,2024-04-24T18:12:54.317967,1316.65,Comprehensive
POL_CLM_LEG_720_0,PN2895286342,CLM_LEG_720,2024-06-24T18:12:54.317967,2025-06-24T18:12:54.317967,1805.87,Liability Only
POL_CLM_LEG_721_0,PN6162206659,CLM_LEG_721,2023-05-04T18:12:54.317967,2024-05-03T18:12:54.317967,1132.22,Comprehensive
POL_CLM_LEG_721_1,PN3451517037,CLM_LEG_721,2023-05-20T18:12:54.317967,2024-05-19T18:12:54.317967,2153.16,Full Coverage
POL_CLM_LEG_722_0,PN9193284834,CLM_LEG_722,2024-05-13T18:12:54.317967,2025-05-13T18:12:54.317967,840.65,Comprehensive
POL_CLM_LEG_723_0,PN4584177692,CLM_LEG_723,2023-02-28T18:12:54.317967,2024-02-28T18:12:54.317967,1978.88,Full Coverage
POL_CLM_LEG_724_0,PN8181014286,CLM_LEG_724,2025-07-05T18:12:54.317967,2026-07-05T18:12:54.317967,2090.18,Liability Only
POL_CLM_LEG_724_1,PN8071396688,CLM_LEG_724,2023-02-18T18:12:54.317967,2024-02-18T18:12:54.317967,2054.74,Liability Only
POL_CLM_LEG_725_0,PN2370500922,CLM_LEG_725,2024-01-11T18:12:54.317967,2025-01-10T18:12:54.317967,2471.3,Liability Only
POL_CLM_LEG_726_0,PN2631201050,CLM_LEG_726,2025-05-06T18:12:54.317967,2026-05-06T18:12:54.317967,2453.35,Full Coverage
POL_CLM_LEG_727_0,PN7159636341,CLM_LEG_727,2025-04-02T18:12:54.317967,2026-04-02T18:12:54.317967,874.63,Full Coverage
POL_CLM_LEG_728_0,PN7417525105,CLM_LEG_728,2024-01-21T18:12:54.317967,2025-01-20T18:12:54.317967,1502.2,Liability Only
POL_CLM_LEG_729_0,PN2357096375,CLM_LEG_729,2023-06-02T18:12:54.317967,2024-06-01T18:12:54.317967,944.33,Full Coverage
POL_CLM_LEG_730_0,PN2430176795,CLM_LEG_730,2023-09-23T18:12:54.317967,2024-09-22T18:12:54.317967,2193.94,Full Coverage
POL_CLM_LEG_731_0,PN7318151218,CLM_LEG_731,2025-05-04T18:12:54.317967,2026-05-04T18:12:54.317967,1539.47,Full Coverage
POL_CLM_LEG_732_0,PN9353060545,CLM_LEG_732,2024-10-12T18:12:54.317967,2025-10-12T18:12:54.317967,2246.55,Liability Only
POL_CLM_LEG_733_0,PN7743799782,CLM_LEG_733,2023-06-14T18:12:54.317967,2024-06-13T18:12:54.317967,1354.63,Liability Only
POL_CLM_LEG_734_0,PN2545406888,CLM_LEG_734,2025-04-21T18:12:54.317967,2026-04-21T18:12:54.317967,2404.04,Full Coverage
POL_CLM_LEG_735_0,PN730934543,CLM_LEG_735,2023-11-16T18:12:54.317967,2024-11-15T18:12:54.317967,985.25,Full Coverage
POL_CLM_LEG_736_0,PN3705641917,CLM_LEG_736,2024-03-16T18:12:54.317967,2025-03-16T18:12:54.317967,1333.86,Full Coverage
POL_CLM_LEG_737_0,PN9030787363,CLM_LEG_737,2023-05-10T18:12:54.317967,2024-05-09T18:12:54.317967,1152.98,Liability Only
POL_CLM_LEG_738_0,PN1216078390,CLM_LEG_738,2023-02-15T18:12:54.317967,2024-02-15T18:12:54.317967,1003.85,Full Coverage
POL_CLM_LEG_739_0,PN9751013335,CLM_LEG_739,2024-08-29T18:12:54.317967,2025-08-29T18:12:54.317967,2204.86,Comprehensive
POL_CLM_LEG_740_0,PN4779882207,CLM_LEG_740,2024-11-28T18:12:54.317967,2025-11-28T18:12:54.317967,2221.07,Liability Only
POL_CLM_LEG_741_0,PN4768094561,CLM_LEG_741,2023-07-09T18:12:54.317967,2024-07-08T18:12:54.317967,1221.97,Liability Only
POL_CLM_LEG_742_0,PN361167065,CLM_LEG_742,2025-05-17T18:12:54.317967,2026-05-17T18:12:54.317967,1951.21,Liability Only
POL_CLM_LEG_743_0,PN8424481810,CLM_LEG_743,2025-01-09T18:12:54.317967,2026-01-09T18:12:54.317967,852.84,Liability Only
POL_CLM_LEG_744_0,PN9404092525,CLM_LEG_744,2023-12-15T18:12:54.317967,2024-12-14T18:12:54.317967,2071.73,Full Coverage
POL_CLM_LEG_745_0,PN4814645976,CLM_LEG_745,2025-03-24T18:12:54.317967,2026-03-24T18:12:54.317967,2166.62,Full Coverage
POL_CLM_LEG_746_0,PN3670997344,CLM_LEG_746,2025-05-04T18:12:54.317967,2026-05-04T18:12:54.317967,2211.63,Full Coverage
POL_CLM_LEG_747_0,PN6065301357,CLM_LEG_747,2023-03-16T18:12:54.317967,2024-03-15T18:12:54.317967,1480.99,Comprehensive
POL_CLM_LEG_748_0,PN660721615,CLM_LEG_748,2023-09-15T18:12:54.317967,2024-09-14T18:12:54.317967,942.87,Comprehensive
POL_CLM_LEG_749_0,PN3890229936,CLM_LEG_749,2023-03-27T18:12:54.317967,2024-03-26T18:12:54.317967,927.48,Full Coverage
POL_CLM_LEG_750_0,PN3559877575,CLM_LEG_750,2023-09-14T18:12:54.317967,2024-09-13T18:12:54.317967,1553.83,Full Coverage
POL_CLM_LEG_751_0,PN131119792,CLM_LEG_751,2023-02-20T18:12:54.317967,2024-02-20T18:12:54.317967,2209.91,Liability Only
POL_CLM_LEG_752_0,PN6228667221,CLM_LEG_752,2024-03-21T18:12:54.317967,2025-03-21T18:12:54.317967,886.08,Comprehensive
POL_CLM_LEG_753_0,PN3822647726,CLM_LEG_753,2023-06-26T18:12:54.317967,2024-06-25T18:12:54.317967,1471.5,Full Coverage
POL_CLM_LEG_754_0,PN653465584,CLM_LEG_754,2024-04-26T18:12:54.317967,2025-04-26T18:12:54.317967,1093.77,Full Coverage
POL_CLM_LEG_755_0,PN9890133096,CLM_LEG_755,2024-09-28T18:12:54.317967,2025-09-28T18:12:54.317967,1275.75,Full Coverage
POL_CLM_LEG_755_1,PN5614482895,CLM_LEG_755,2025-06-01T18:12:54.317967,2026-06-01T18:12:54.317967,1843.98,Comprehensive
POL_CLM_LEG_756_0,PN5974315572,CLM_LEG_756,2024-09-07T18:12:54.317967,2025-09-07T18:12:54.317967,1648.12,Comprehensive
POL_CLM_LEG_757_0,PN9866806888,CLM_LEG_757,2025-04-08T18:12:54.317967,2026-04-08T18:12:54.317967,1275.62,Full Coverage
POL_CLM_LEG_758_0,PN8908203906,CLM_LEG_758,2023-09-17T18:12:54.317967,2024-09-16T18:12:54.317967,2303.91,Comprehensive
POL_CLM_LEG_759_0,PN2329859003,CLM_LEG_759,2023-04-07T18:12:54.317967,2024-04-06T18:12:54.317967,1724.22,Full Coverage
POL_CLM_LEG_760_0,PN1990077892,CLM_LEG_760,2023-04-28T18:12:54.317967,2024-04-27T18:12:54.317967,2012.73,Liability Only
POL_CLM_LEG_760_1,PN2576369956,CLM_LEG_760,2023-12-27T18:12:54.317967,2024-12-26T18:12:54.317967,2128.44,Liability Only
POL_CLM_LEG_761_0,PN9652049731,CLM_LEG_761,2024-02-08T18:12:54.317967,2025-02-07T18:12:54.317967,1346.73,Liability Only
POL_CLM_LEG_761_1,PN5951042696,CLM_LEG_761,2025-01-03T18:12:54.317967,2026-01-03T18:12:54.317967,844.31,Comprehensive
POL_CLM_LEG_762_0,PN6083144025,CLM_LEG_762,2023-03-29T18:12:54.317967,2024-03-28T18:12:54.317967,2123.52,Full Coverage
POL_CLM_LEG_763_0,PN8403497928,CLM_LEG_763,2024-03-10T18:12:54.317967,2025-03-10T18:12:54.317967,1700.03,Comprehensive
POL_CLM_LEG_764_0,PN2476968314,CLM_LEG_764,2025-01-24T18:12:54.317967,2026-01-24T18:12:54.317967,970.23,Comprehensive
POL_CLM_LEG_764_1,PN8446755307,CLM_LEG_764,2024-11-02T18:12:54.317967,2025-11-02T18:12:54.317967,1253.1,Comprehensive
POL_CLM_LEG_765_0,PN9232175649,CLM_LEG_765,2024-11-24T18:12:54.317967,2025-11-24T18:12:54.317967,1778.68,Liability Only
POL_CLM_LEG_766_0,PN9078182461,CLM_LEG_766,2023-02-28T18:12:54.317967,2024-02-28T18:12:54.317967,2485.62,Full Coverage
POL_CLM_LEG_767_0,PN2811620617,CLM_LEG_767,2023-11-08T18:12:54.317967,2024-11-07T18:12:54.317967,1340.61,Comprehensive
POL_CLM_LEG_768_0,PN3832959264,CLM_LEG_768,2023-11-09T18:12:54.317967,2024-11-08T18:12:54.317967,847.95,Comprehensive
POL_CLM_LEG_769_0,PN422512889,CLM_LEG_769,2023-12-03T18:12:54.317967,2024-12-02T18:12:54.317967,1758.13,Comprehensive
POL_CLM_LEG_770_0,PN8854660558,CLM_LEG_770,2023-03-03T18:12:54.317967,2024-03-02T18:12:54.317967,2479.61,Liability Only
POL_CLM_LEG_770_1,PN590102695,CLM_LEG_770,2023-12-29T18:12:54.317967,2024-12-28T18:12:54.317967,1325.39,Liability Only
POL_CLM_LEG_771_0,PN4734518600,CLM_LEG_771,2025-05-10T18:12:54.317967,2026-05-10T18:12:54.317967,1195.46,Full Coverage
POL_CLM_LEG_772_0,PN3296398330,CLM_LEG_772,2024-03-04T18:12:54.317967,2025-03-04T18:12:54.317967,801.16,Comprehensive
POL_CLM_LEG_773_0,PN5307817490,CLM_LEG_773,2025-02-23T18:12:54.317967,2026-02-23T18:12:54.317967,1379.29,Full Coverage
POL_CLM_LEG_774_0,PN9376045703,CLM_LEG_774,2023-02-23T18:12:54.317967,2024-02-23T18:12:54.317967,2275.97,Full Coverage
POL_CLM_LEG_774_1,PN8643062690,CLM_LEG_774,2025-06-14T18:12:54.317967,2026-06-14T18:12:54.317967,1051.11,Comprehensive
POL_CLM_LEG_775_0,PN538521311,CLM_LEG_775,2023-05-06T18:12:54.317967,2024-05-05T18:12:54.317967,988.57,Comprehensive
POL_CLM_LEG_775_1,PN8251215764,CLM_LEG_775,2023-02-06T18:12:54.317967,2024-02-06T18:12:54.317967,1420.31,Full Coverage
POL_CLM_LEG_776_0,PN1694519317,CLM_LEG_776,2023-08-28T18:12:54.317967,2024-08-27T18:12:54.317967,1472.51,Full Coverage
POL_CLM_LEG_777_0,PN8343702146,CLM_LEG_777,2024-08-10T18:12:54.317967,2025-08-10T18:12:54.317967,1031.97,Full Coverage
POL_CLM_LEG_778_0,PN8940717965,CLM_LEG_778,2024-04-15T18:12:54.317967,2025-04-15T18:12:54.317967,2146.13,Liability Only
POL_CLM_LEG_779_0,PN3351613845,CLM_LEG_779,2025-01-09T18:12:54.317967,2026-01-09T18:12:54.317967,2002.21,Comprehensive
POL_CLM_LEG_780_0,PN4893847048,CLM_LEG_780,2023-10-17T18:12:54.317967,2024-10-16T18:12:54.317967,2137.89,Full Coverage
POL_CLM_LEG_781_0,PN1087219393,CLM_LEG_781,2023-03-25T18:12:54.317967,2024-03-24T18:12:54.317967,1098.1,Liability Only
POL_CLM_LEG_782_0,PN9628206815,CLM_LEG_782,2024-09-08T18:12:54.317967,2025-09-08T18:12:54.317967,1016.49,Comprehensive
POL_CLM_LEG_783_0,PN6115654897,CLM_LEG_783,2023-07-19T18:12:54.317967,2024-07-18T18:12:54.317967,2412.79,Liability Only
POL_CLM_LEG_784_0,PN3435293304,CLM_LEG_784,2023-05-09T18:12:54.317967,2024-05-08T18:12:54.317967,2440.81,Full Coverage
POL_CLM_LEG_785_0,PN7789106004,CLM_LEG_785,2024-08-15T18:12:54.317967,2025-08-15T18:12:54.317967,2365.76,Comprehensive
POL_CLM_LEG_786_0,PN6331154985,CLM_LEG_786,2023-12-05T18:12:54.317967,2024-12-04T18:12:54.317967,976.99,Liability Only
POL_CLM_LEG_787_0,PN4422260794,CLM_LEG_787,2023-06-04T18:12:54.317967,2024-06-03T18:12:54.317967,932.27,Liability Only
POL_CLM_LEG_788_0,PN3318970075,CLM_LEG_788,2025-01-16T18:12:54.317967,2026-01-16T18:12:54.317967,1881.52,Full Coverage
POL_CLM_LEG_788_1,PN3142803873,CLM_LEG_788,2023-03-18T18:12:54.317967,2024-03-17T18:12:54.317967,2005.24,Comprehensive
POL_CLM_LEG_789_0,PN6593904321,CLM_LEG_789,2024-07-28T18:12:54.317967,2025-07-28T18:12:54.317967,1559.27,Liability Only
POL_CLM_LEG_790_0,PN6312596340,CLM_LEG_790,2023-07-28T18:12:54.317967,2024-07-27T18:12:54.317967,915.25,Liability Only
POL_CLM_LEG_791_0,PN8010806382,CLM_LEG_791,2023-06-30T18:12:54.317967,2024-06-29T18:12:54.317967,802.18,Liability Only
POL_CLM_LEG_792_0,PN575927354,CLM_LEG_792,2024-05-03T18:12:54.317967,2025-05-03T18:12:54.317967,2447.47,Liability Only
POL_CLM_LEG_793_0,PN4465551430,CLM_LEG_793,2024-06-14T18:12:54.317967,2025-06-14T18:12:54.317967,1397.09,Liability Only
POL_CLM_LEG_794_0,PN7087936019,CLM_LEG_794,2024-03-03T18:12:54.317967,2025-03-03T18:12:54.317967,2140.84,Comprehensive
POL_CLM_LEG_795_0,PN2955578324,CLM_LEG_795,2023-08-03T18:12:54.317967,2024-08-02T18:12:54.317967,1183.49,Liability Only
POL_CLM_LEG_796_0,PN87892892,CLM_LEG_796,2023-02-21T18:12:54.317967,2024-02-21T18:12:54.317967,856.8,Full Coverage
POL_CLM_LEG_797_0,PN3575818181,CLM_LEG_797,2025-03-21T18:12:54.317967,2026-03-21T18:12:54.317967,926.14,Full Coverage
POL_CLM_LEG_798_0,PN3002001719,CLM_LEG_798,2025-01-23T18:12:54.317967,2026-01-23T18:12:54.317967,2044.37,Comprehensive
POL_CLM_LEG_799_0,PN313715475,CLM_LEG_799,2025-04-02T18:12:54.317967,2026-04-02T18:12:54.317967,1374.52,Comprehensive
POL_CLM_LEG_799_1,PN3939455049,CLM_LEG_799,2023-01-04T18:12:54.317967,2024-01-04T18:12:54.317967,1620.65,Full Coverage
POL_CLM_RING_0_0_0,PN4185986383,CLM_RING_0_0,2023-09-06T18:12:54.317967,2024-09-05T18:12:54.317967,1080.5,Liability Only
POL_CLM_RING_0_1_0,PN5775293558,CLM_RING_0_1,2025-03-25T18:12:54.317967,2026-03-25T18:12:54.317967,1362.86,Full Coverage
POL_CLM_RING_0_2_0,PN5080288631,CLM_RING_0_2,2023-12-17T18:12:54.317967,2024-12-16T18:12:54.317967,2027.46,Comprehensive
POL_CLM_RING_0_3_0,PN5782551604,CLM_RING_0_3,2023-08-30T18:12:54.317967,2024-08-29T18:12:54.317967,1278.59,Full Coverage
POL_CLM_RING_0_4_0,PN3802604009,CLM_RING_0_4,2024-05-30T18:12:54.317967,2025-05-30T18:12:54.317967,1772.01,Liability Only
POL_CLM_RING_0_5_0,PN9480572016,CLM_RING_0_5,2024-07-02T18:12:54.317967,2025-07-02T18:12:54.317967,806.49,Full Coverage
POL_CLM_RING_0_6_0,PN5058963940,CLM_RING_0_6,2023-08-29T18:12:54.317967,2024-08-28T18:12:54.317967,1862.65,Liability Only
POL_CLM_RING_0_7_0,PN3063640737,CLM_RING_0_7,2025-06-10T18:12:54.317967,2026-06-10T18:12:54.317967,1151.82,Comprehensive
POL_CLM_RING_0_8_0,PN9960298134,CLM_RING_0_8,2025-04-14T18:12:54.317967,2026-04-14T18:12:54.317967,1605.07,Full Coverage
POL_CLM_RING_0_9_0,PN795772537,CLM_RING_0_9,2024-05-25T18:12:54.317967,2025-05-25T18:12:54.317967,1600.61,Comprehensive
POL_CLM_RING_0_10_0,PN2367952685,CLM_RING_0_10,2023-09-18T18:12:54.317967,2024-09-17T18:12:54.317967,1725.01,Full Coverage
POL_CLM_RING_0_11_0,PN7877825837,CLM_RING_0_11,2024-06-11T18:12:54.317967,2025-06-11T18:12:54.317967,1427.98,Liability Only
POL_CLM_RING_1_0_0,PN4386629373,CLM_RING_1_0,2024-04-12T18:12:54.317967,2025-04-12T18:12:54.317967,1590.6,Full Coverage
POL_CLM_RING_1_1_0,PN4465613190,CLM_RING_1_1,2023-12-07T18:12:54.317967,2024-12-06T18:12:54.317967,904.79,Comprehensive
POL_CLM_RING_1_2_0,PN9365801616,CLM_RING_1_2,2025-04-10T18:12:54.317967,2026-04-10T18:12:54.317967,1935.84,Comprehensive
POL_CLM_RING_1_3_0,PN3764125171,CLM_RING_1_3,2023-05-24T18:12:54.317967,2024-05-23T18:12:54.317967,1802.53,Comprehensive
POL_CLM_RING_1_4_0,PN8220936391,CLM_RING_1_4,2024-06-05T18:12:54.317967,2025-06-05T18:12:54.317967,2191.29,Liability Only
POL_CLM_RING_1_5_0,PN992072895,CLM_RING_1_5,2023-08-03T18:12:54.317967,2024-08-02T18:12:54.317967,2273.72,Liability Only
POL_CLM_RING_1_5_1,PN6880903123,CLM_RING_1_5,2023-11-28T18:12:54.317967,2024-11-27T18:12:54.317967,2298.81,Liability Only
POL_CLM_RING_1_6_0,PN2485984001,CLM_RING_1_6,2024-05-28T18:12:54.317967,2025-05-28T18:12:54.317967,2334.72,Comprehensive
POL_CLM_RING_1_7_0,PN8936296021,CLM_RING_1_7,2023-11-30T18:12:54.317967,2024-11-29T18:12:54.317967,2330.77,Comprehensive
