vehicle_id,vin,policy_id,make,model,year,color,license_plate
VEH_POL_CLM_LEG_656_0,PGRJE9899EF0ADXJF,POL_CLM_LEG_656_0,Ford,Explorer,2022,CadetBlue,jd3671
VEH_POL_CLM_LEG_656_1,39XG1MBG69MNBN4X0,POL_CLM_LEG_656_1,Nissan,Rogue,2021,Tomato,vr623
VEH_POL_CLM_LEG_657_0,YUJZTDHTL582YLAYH,POL_CLM_LEG_657_0,Honda,Accord,2023,Purple,ad9179
VEH_POL_CLM_LEG_658_0,YTKPV0YNLKSMJCFXC,POL_CLM_LEG_658_0,Chevrolet,Equinox,2016,LightGray,Wf5611
VEH_POL_CLM_LEG_659_0,JC2ZLJVZWN9WRT3B3,POL_CLM_LEG_659_0,Toyota,Highlander,2021,DarkBlue,is2351
VEH_POL_CLM_LEG_660_0,F9YC5TEYECGJ06XSV,POL_CLM_LEG_660_0,Honda,Accord,2014,PapayaWhip,KV5240
VEH_POL_CLM_LEG_661_0,VUHFTSCW2EYZA8Z8U,POL_CLM_LEG_661_0,Chevrolet,Tahoe,2010,SeaShell,uo8902
VEH_POL_CLM_LEG_662_0,HYGXV7ZGWXNLBT0WM,POL_CLM_LEG_662_0,Chevrolet,Tahoe,2015,MediumSpringGreen,eT3304
VEH_POL_CLM_LEG_662_1,BDC42TN9VS7S0APVP,POL_CLM_LEG_662_1,Honda,Accord,2012,SkyBlue,yT4057
VEH_POL_CLM_LEG_663_0,PVW76C3NMZB5BPM0S,POL_CLM_LEG_663_0,Ford,Mustang,2017,MediumSeaGreen,kN4658
VEH_POL_CLM_LEG_663_1,VX8RDXYEZHGZW0FMF,POL_CLM_LEG_663_1,Toyota,Highlander,2014,PapayaWhip,et2143
VEH_POL_CLM_LEG_664_0,ZRHCLKU542XMKYJ91,POL_CLM_LEG_664_0,Honda,Pilot,2016,PowderBlue,Vk356
VEH_POL_CLM_LEG_665_0,023LEVWJX48JWKVJP,POL_CLM_LEG_665_0,Ford,Escape,2014,LightPink,dG5802
VEH_POL_CLM_LEG_666_0,HWTE00HV3Y6W7DF89,POL_CLM_LEG_666_0,Toyota,Corolla,2012,DarkTurquoise,bz4031
VEH_POL_CLM_LEG_667_0,CF52SK5MK0PM3E2BA,POL_CLM_LEG_667_0,Nissan,Pathfinder,2012,GreenYellow,qA1248
VEH_POL_CLM_LEG_668_0,RL7EXV4E1MED1S55U,POL_CLM_LEG_668_0,Ford,Explorer,2019,CornflowerBlue,HM8162
VEH_POL_CLM_LEG_669_0,LMZSA89CVHC0VGZPH,POL_CLM_LEG_669_0,Nissan,Pathfinder,2013,Violet,Fm7353
VEH_POL_CLM_LEG_670_0,UN6KG4FZE5GSGPYAH,POL_CLM_LEG_670_0,Toyota,Corolla,2024,DarkTurquoise,Hl6265
VEH_POL_CLM_LEG_671_0,1ZY2UAV68L0E5NWB6,POL_CLM_LEG_671_0,Chevrolet,Tahoe,2018,MediumVioletRed,Mm3580
VEH_POL_CLM_LEG_672_0,6CJ9K4BH348F3XKNF,POL_CLM_LEG_672_0,Toyota,Highlander,2017,Tan,cs1677
VEH_POL_CLM_LEG_673_0,GUF3AALVDGAAGPR1E,POL_CLM_LEG_673_0,Ford,Escape,2013,Coral,Ef6301
VEH_POL_CLM_LEG_674_0,7A5ESX1L6BKNB8FHW,POL_CLM_LEG_674_0,Chevrolet,Tahoe,2015,BurlyWood,pm3791
VEH_POL_CLM_LEG_675_0,HH08EEKC9W192C08Y,POL_CLM_LEG_675_0,Ford,Mustang,2012,Chocolate,Gx4782
VEH_POL_CLM_LEG_676_0,6B307J6S2D7YZLJD2,POL_CLM_LEG_676_0,Honda,CR-V,2010,LightSkyBlue,fH4937
VEH_POL_CLM_LEG_677_0,JNYH5R3SET7FLB82M,POL_CLM_LEG_677_0,Nissan,Rogue,2024,LightBlue,AP7043
VEH_POL_CLM_LEG_677_1,JT18TXR2CGECBU8BZ,POL_CLM_LEG_677_1,Chevrolet,Malibu,2021,CadetBlue,Ql260
VEH_POL_CLM_LEG_678_0,7XZ66RB4KBXHED9XZ,POL_CLM_LEG_678_0,Nissan,Pathfinder,2022,Gray,fo7720
VEH_POL_CLM_LEG_679_0,62TFETNJHRFMKENNL,POL_CLM_LEG_679_0,Honda,CR-V,2021,Yellow,dU2594
VEH_POL_CLM_LEG_679_1,861AUG9KR6ATUTWLJ,POL_CLM_LEG_679_1,Ford,Mustang,2023,CornflowerBlue,cL3936
VEH_POL_CLM_LEG_680_0,5XNTMX5GZTX6PXG8W,POL_CLM_LEG_680_0,Toyota,Corolla,2010,PapayaWhip,FU6769
VEH_POL_CLM_LEG_681_0,JRTLF7VACPUEWAN0F,POL_CLM_LEG_681_0,Ford,Mustang,2013,SpringGreen,DY7598
VEH_POL_CLM_LEG_682_0,C782HFL10PRS0FP40,POL_CLM_LEG_682_0,Nissan,Sentra,2011,SaddleBrown,pA5604
VEH_POL_CLM_LEG_683_0,NMJTYVDGDY2BJU50F,POL_CLM_LEG_683_0,Honda,Accord,2016,SaddleBrown,yt5850
VEH_POL_CLM_LEG_684_0,F8FC1T7DNFRPTP6DW,POL_CLM_LEG_684_0,Toyota,Corolla,2023,MediumVioletRed,tv953
VEH_POL_CLM_LEG_685_0,VBLLE4A3F77TYS4U2,POL_CLM_LEG_685_0,Nissan,Sentra,2014,HoneyDew,qG1815
VEH_POL_CLM_LEG_686_0,8PL1W0HYDE73FGAZB,POL_CLM_LEG_686_0,Chevrolet,Tahoe,2014,MediumPurple,ZS4097
VEH_POL_CLM_LEG_687_0,H9KTT620DSXF2WWXV,POL_CLM_LEG_687_0,Honda,CR-V,2018,Green,wX1819
VEH_POL_CLM_LEG_687_1,F0DVB5PAZFAA71UGP,POL_CLM_LEG_687_1,Nissan,Altima,2020,DarkMagenta,di6255
VEH_POL_CLM_LEG_688_0,XLFJUH07VFP3F22CR,POL_CLM_LEG_688_0,Toyota,Camry,2015,GreenYellow,Ku6086
VEH_POL_CLM_LEG_689_0,4175FV66T6Z6G3P1T,POL_CLM_LEG_689_0,Nissan,Pathfinder,2012,GreenYellow,pd8804
VEH_POL_CLM_LEG_690_0,PDRL2ACFTF60FZ51H,POL_CLM_LEG_690_0,Toyota,Highlander,2012,DarkSlateBlue,mS4087
VEH_POL_CLM_LEG_691_0,W5UL710P6TDB104FX,POL_CLM_LEG_691_0,Honda,Pilot,2021,Gold,Pf3371
VEH_POL_CLM_LEG_692_0,YJ2XSRPSTD9P5YUKY,POL_CLM_LEG_692_0,Nissan,Altima,2023,Moccasin,RV1144
VEH_POL_CLM_LEG_693_0,4ENN8PNF5VDLGXW6F,POL_CLM_LEG_693_0,Honda,Accord,2021,Magenta,PH5159
VEH_POL_CLM_LEG_694_0,KRY216WXRXEXP9L2V,POL_CLM_LEG_694_0,Ford,Escape,2019,MediumSlateBlue,VY466
VEH_POL_CLM_LEG_695_0,VVWLZJMXVPCT334DS,POL_CLM_LEG_695_0,Chevrolet,Tahoe,2010,SandyBrown,bj6168
VEH_POL_CLM_LEG_696_0,8MPW3DN2UJL3FY35L,POL_CLM_LEG_696_0,Ford,Mustang,2018,LightCoral,bB2271
VEH_POL_CLM_LEG_697_0,6BP8BPV6AUJ4MDHVU,POL_CLM_LEG_697_0,Honda,Accord,2023,Peru,ay7209
VEH_POL_CLM_LEG_698_0,YBSZUHWS41DM9HE83,POL_CLM_LEG_698_0,Nissan,Rogue,2023,LightSkyBlue,Tg5240
VEH_POL_CLM_LEG_699_0,HZ02PW5WYA8MKV2GR,POL_CLM_LEG_699_0,Toyota,Camry,2010,DarkRed,Vt5008
VEH_POL_CLM_LEG_700_0,RB277YUF53BXGNZBJ,POL_CLM_LEG_700_0,Nissan,Sentra,2016,Tan,EB2575
VEH_POL_CLM_LEG_701_0,EWBSY8V74NKBE2D7X,POL_CLM_LEG_701_0,Ford,Explorer,2014,DarkMagenta,As9215
VEH_POL_CLM_LEG_702_0,LRF7FXLHXYRATSNUZ,POL_CLM_LEG_702_0,Chevrolet,Tahoe,2012,LemonChiffon,Vq2225
VEH_POL_CLM_LEG_703_0,HRF43ULTCELMD05WA,POL_CLM_LEG_703_0,Ford,Explorer,2019,SaddleBrown,SL7431
VEH_POL_CLM_LEG_704_0,Y87C0S7YXSF2UVJML,POL_CLM_LEG_704_0,Honda,Pilot,2012,LightBlue,dl9554
VEH_POL_CLM_LEG_705_0,FZF4E5DDTTXRB7UYM,POL_CLM_LEG_705_0,Ford,Explorer,2012,LightSkyBlue,dB9286
VEH_POL_CLM_LEG_706_0,RLS2YMERU11D3SMK3,POL_CLM_LEG_706_0,Nissan,Altima,2014,MediumOrchid,Ek5650
VEH_POL_CLM_LEG_707_0,J4WBHTAGUP5CG4UWG,POL_CLM_LEG_707_0,Nissan,Pathfinder,2013,FireBrick,Qc2583
VEH_POL_CLM_LEG_708_0,UF7C3SSA4RLCFRLLY,POL_CLM_LEG_708_0,Toyota,Highlander,2018,Khaki,VZ5918
VEH_POL_CLM_LEG_709_0,32BT5MZGKNCS17WP7,POL_CLM_LEG_709_0,Ford,Escape,2017,Tan,Nn7437
VEH_POL_CLM_LEG_710_0,3EWJN3J6BWWABBWMH,POL_CLM_LEG_710_0,Ford,Escape,2013,SandyBrown,Xh2634
VEH_POL_CLM_LEG_711_0,70F0UPU6FKK72K16Z,POL_CLM_LEG_711_0,Toyota,Corolla,2023,Navy,Il8798
VEH_POL_CLM_LEG_712_0,F7N2TXV1EUDWFC1SU,POL_CLM_LEG_712_0,Chevrolet,Malibu,2017,LightGray,HX9164
VEH_POL_CLM_LEG_713_0,UGX56S71U7JLDJ7R2,POL_CLM_LEG_713_0,Toyota,Corolla,2014,DarkBlue,LQ9657
VEH_POL_CLM_LEG_714_0,DGHAUMRU2WX94C8MA,POL_CLM_LEG_714_0,Honda,Pilot,2018,Lime,Mw1352
VEH_POL_CLM_LEG_715_0,DSBLVRPG4NXY1UA08,POL_CLM_LEG_715_0,Toyota,Corolla,2023,OliveDrab,RU5469
VEH_POL_CLM_LEG_716_0,EP1EV2CJ5EVSE5MJR,POL_CLM_LEG_716_0,Toyota,RAV4,2013,CornflowerBlue,VT9567
VEH_POL_CLM_LEG_717_0,U4350BL6K0GCM02TN,POL_CLM_LEG_717_0,Nissan,Altima,2021,LightSalmon,uz4803
VEH_POL_CLM_LEG_717_1,RHM0PJM3BAML519CX,POL_CLM_LEG_717_1,Chevrolet,Equinox,2024,Lime,Bq5266
VEH_POL_CLM_LEG_718_0,JY54HTGM5DKNZBETH,POL_CLM_LEG_718_0,Ford,Mustang,2020,DarkTurquoise,pL96
VEH_POL_CLM_LEG_719_0,AFW9YPMJFC3J3ZC6X,POL_CLM_LEG_719_0,Chevrolet,Equinox,2017,Black,qe6068
VEH_POL_CLM_LEG_720_0,6M5XK4BNEGVATHJTG,POL_CLM_LEG_720_0,Chevrolet,Malibu,2020,FloralWhite,tj8623
VEH_POL_CLM_LEG_721_0,XZRUWW37VVBTJ175X,POL_CLM_LEG_721_0,Honda,Accord,2014,OldLace,FI5987
VEH_POL_CLM_LEG_721_1,T2KXRJL8D042U6ETR,POL_CLM_LEG_721_1,Toyota,Corolla,2012,MediumPurple,qF152
VEH_POL_CLM_LEG_722_0,8389314422BLGTUCT,POL_CLM_LEG_722_0,Honda,Accord,2020,CornflowerBlue,GL7699
VEH_POL_CLM_LEG_723_0,YMT1HKSAJHAA78MTY,POL_CLM_LEG_723_0,Nissan,Pathfinder,2017,SlateBlue,MR5679
VEH_POL_CLM_LEG_724_0,UPM297C45HCBYREJK,POL_CLM_LEG_724_0,Chevrolet,Silverado,2012,Brown,hR4935
VEH_POL_CLM_LEG_724_1,ZZ4JVFN24YBSXDXE1,POL_CLM_LEG_724_1,Toyota,Camry,2021,OldLace,Cc3743
VEH_POL_CLM_LEG_725_0,W1S195VGFCTKEKJ6Y,POL_CLM_LEG_725_0,Nissan,Pathfinder,2010,Peru,Fj5631
VEH_POL_CLM_LEG_726_0,DUXBLUDNBAVRYB72B,POL_CLM_LEG_726_0,Honda,Civic,2016,Brown,Vi8249
VEH_POL_CLM_LEG_727_0,6PEVG8WASWADJM38A,POL_CLM_LEG_727_0,Ford,Escape,2016,Black,dZ5072
VEH_POL_CLM_LEG_728_0,SG2YFDG3V1SCNED3J,POL_CLM_LEG_728_0,Chevrolet,Equinox,2019,Crimson,DE531
VEH_POL_CLM_LEG_729_0,DTVV9C4SLP9EHK57E,POL_CLM_LEG_729_0,Ford,Mustang,2022,Snow,pr6936
VEH_POL_CLM_LEG_730_0,YAMHW1E171WL43SFX,POL_CLM_LEG_730_0,Ford,Escape,2011,BlueViolet,Rp1734
VEH_POL_CLM_LEG_731_0,YMD7SCS40A9E84MUD,POL_CLM_LEG_731_0,Honda,Civic,2016,PaleVioletRed,go4883
VEH_POL_CLM_LEG_732_0,DZL7W4FR690136JV3,POL_CLM_LEG_732_0,Toyota,Corolla,2011,Aquamarine,VF9624
VEH_POL_CLM_LEG_733_0,HNBAULJTH4VCVVTXV,POL_CLM_LEG_733_0,Nissan,Pathfinder,2012,DarkSalmon,ZR1438
VEH_POL_CLM_LEG_734_0,BP12728GX1EGLHUTJ,POL_CLM_LEG_734_0,Toyota,Highlander,2014,OliveDrab,rw7887
VEH_POL_CLM_LEG_735_0,H8PKG0ACF1T7EA6AG,POL_CLM_LEG_735_0,Toyota,Corolla,2011,MediumBlue,lF5657
VEH_POL_CLM_LEG_736_0,AVN319RWXAU2VCJPA,POL_CLM_LEG_736_0,Honda,Accord,2010,LightSlateGray,Pl8238
VEH_POL_CLM_LEG_737_0,V1FHZGS4Z8WS0BA3M,POL_CLM_LEG_737_0,Nissan,Altima,2016,Green,iW9200
VEH_POL_CLM_LEG_738_0,5VSJJB739TZJDD48C,POL_CLM_LEG_738_0,Nissan,Altima,2023,PaleGoldenRod,FR8226
VEH_POL_CLM_LEG_739_0,DWYZLEV3EAX3YCG2K,POL_CLM_LEG_739_0,Toyota,Camry,2015,MediumSlateBlue,fw855
VEH_POL_CLM_LEG_740_0,L8XJW05REBBE6030U,POL_CLM_LEG_740_0,Chevrolet,Silverado,2017,Peru,zH8324
VEH_POL_CLM_LEG_741_0,EHR7KA8NBM6TZ6S3M,POL_CLM_LEG_741_0,Toyota,Corolla,2024,CornflowerBlue,ww7669
VEH_POL_CLM_LEG_742_0,F7MRACX9VE0DDPCFX,POL_CLM_LEG_742_0,Honda,Pilot,2014,DarkOliveGreen,Su5976
VEH_POL_CLM_LEG_743_0,AY6DBSFBRACVUSA01,POL_CLM_LEG_743_0,Ford,Explorer,2019,PapayaWhip,RA1326
VEH_POL_CLM_LEG_744_0,E17RMEYJUNTR1H367,POL_CLM_LEG_744_0,Honda,Civic,2024,PeachPuff,AJ9539
VEH_POL_CLM_LEG_745_0,09LFER95K4AXLAT1X,POL_CLM_LEG_745_0,Ford,Explorer,2016,LimeGreen,cK3924
VEH_POL_CLM_LEG_746_0,4JM8C9UFLDZ4ZGRAN,POL_CLM_LEG_746_0,Honda,CR-V,2017,PeachPuff,Vp6357
VEH_POL_CLM_LEG_747_0,M0PFE98XR95R5JXS4,POL_CLM_LEG_747_0,Chevrolet,Tahoe,2024,LightCoral,AO231
VEH_POL_CLM_LEG_748_0,GAP73LV99ELJGB051,POL_CLM_LEG_748_0,Honda,Accord,2020,MediumSpringGreen,Kx5137
VEH_POL_CLM_LEG_749_0,EMY4W1FJ2APZ3YCEZ,POL_CLM_LEG_749_0,Nissan,Rogue,2011,DarkOrchid,SA1909
VEH_POL_CLM_LEG_750_0,GVUSAZHHZ3T530UK3,POL_CLM_LEG_750_0,Nissan,Pathfinder,2022,Cornsilk,on9617
VEH_POL_CLM_LEG_751_0,P5A439FF5LYK3G5DP,POL_CLM_LEG_751_0,Nissan,Altima,2016,MediumSeaGreen,Am3069
VEH_POL_CLM_LEG_752_0,4HE0YTBBF9GWVWW8C,POL_CLM_LEG_752_0,Ford,Mustang,2010,DarkSeaGreen,qx1222
VEH_POL_CLM_LEG_753_0,G7SDDZ1WSYP2DXN72,POL_CLM_LEG_753_0,Ford,F-150,2010,Teal,jx6470
VEH_POL_CLM_LEG_754_0,TDY4X4LNADGRHU0A7,POL_CLM_LEG_754_0,Ford,F-150,2021,PaleGreen,eL2107
VEH_POL_CLM_LEG_755_0,1S2WBHDPRVT2S4EGW,POL_CLM_LEG_755_0,Nissan,Pathfinder,2018,Cyan,jP7039
VEH_POL_CLM_LEG_755_1,S2UT4B5VD6GKA0V2S,POL_CLM_LEG_755_1,Nissan,Pathfinder,2014,RoyalBlue,Vt9142
VEH_POL_CLM_LEG_756_0,FJ5G2HPG9EW3NZNMS,POL_CLM_LEG_756_0,Nissan,Altima,2010,Orange,LF9067
VEH_POL_CLM_LEG_757_0,NRZCXDW97088CBDPK,POL_CLM_LEG_757_0,Chevrolet,Tahoe,2010,LimeGreen,HE9356
VEH_POL_CLM_LEG_758_0,A7HN98Y26F50ZX5WK,POL_CLM_LEG_758_0,Honda,Pilot,2011,Tan,OM6690
VEH_POL_CLM_LEG_759_0,AKDR3CA5BD7N02090,POL_CLM_LEG_759_0,Ford,F-150,2013,Gray,fK6960
VEH_POL_CLM_LEG_760_0,Z75HVDL46KTJ9T4WR,POL_CLM_LEG_760_0,Chevrolet,Equinox,2013,Ivory,dw2654
VEH_POL_CLM_LEG_760_1,JM17DVCRT3EW2TDMF,POL_CLM_LEG_760_1,Toyota,RAV4,2017,Snow,Od4257
VEH_POL_CLM_LEG_761_0,HNF2R192PSEMRAG4S,POL_CLM_LEG_761_0,Toyota,Highlander,2012,GreenYellow,yK3001
VEH_POL_CLM_LEG_761_1,JYUYHYCDL9U26KCK4,POL_CLM_LEG_761_1,Ford,Mustang,2022,Gainsboro,Ww9230
VEH_POL_CLM_LEG_762_0,BVL2PU96GUKBPJAYN,POL_CLM_LEG_762_0,Chevrolet,Equinox,2016,Cyan,Bq2181
VEH_POL_CLM_LEG_763_0,8508GV7SZME6RTSB6,POL_CLM_LEG_763_0,Honda,Civic,2017,LavenderBlush,ah2197
VEH_POL_CLM_LEG_764_0,7UNZFZ22JMAU42SW1,POL_CLM_LEG_764_0,Toyota,RAV4,2018,SkyBlue,sz9607
VEH_POL_CLM_LEG_764_1,82LZ1PBSWS0MF5W5H,POL_CLM_LEG_764_1,Ford,Mustang,2016,Aqua,hF6397
VEH_POL_CLM_LEG_765_0,4S51E1F0FYSDCSN6R,POL_CLM_LEG_765_0,Nissan,Sentra,2012,GreenYellow,gW9927
VEH_POL_CLM_LEG_766_0,PBKXUDJVWHN848AW3,POL_CLM_LEG_766_0,Toyota,Highlander,2011,DarkGoldenRod,KG6967
VEH_POL_CLM_LEG_767_0,FP8VVD9JZJ4BV5R62,POL_CLM_LEG_767_0,Honda,Accord,2024,LemonChiffon,DR278
VEH_POL_CLM_LEG_768_0,7R26Z8KGG4G7NHD3F,POL_CLM_LEG_768_0,Honda,Accord,2016,Violet,xQ5667
VEH_POL_CLM_LEG_769_0,97AHV11LC6XX9L0HW,POL_CLM_LEG_769_0,Ford,Mustang,2016,Ivory,Zy72
VEH_POL_CLM_LEG_770_0,F2F5FV4HYK23B40RY,POL_CLM_LEG_770_0,Honda,Pilot,2021,PeachPuff,Yj2847
VEH_POL_CLM_LEG_770_1,FYMGTXXNRA5R3PTMP,POL_CLM_LEG_770_1,Honda,Pilot,2023,GoldenRod,aA3089
VEH_POL_CLM_LEG_771_0,VY7V4FBGCN4K3XKU7,POL_CLM_LEG_771_0,Toyota,Corolla,2010,MediumVioletRed,AE3376
VEH_POL_CLM_LEG_772_0,6MGGAFMB363M9D6HM,POL_CLM_LEG_772_0,Nissan,Rogue,2012,MidnightBlue,FD6122
VEH_POL_CLM_LEG_773_0,5W33K2X1J5KJ7WE3A,POL_CLM_LEG_773_0,Ford,F-150,2013,OrangeRed,NU4740
VEH_POL_CLM_LEG_774_0,E8JJFWRMWL5WEBE8P,POL_CLM_LEG_774_0,Nissan,Rogue,2011,FireBrick,XM8533
VEH_POL_CLM_LEG_774_1,LNF6NW5YV6M9DEPCH,POL_CLM_LEG_774_1,Toyota,Highlander,2017,Magenta,Ze30
VEH_POL_CLM_LEG_775_0,0EP8SE5XPN6EAXD3H,POL_CLM_LEG_775_0,Chevrolet,Malibu,2013,Lime,aT578
VEH_POL_CLM_LEG_775_1,1UJ5JG0CZ5MLJ0EWD,POL_CLM_LEG_775_1,Toyota,Corolla,2020,IndianRed,Vk7680
VEH_POL_CLM_LEG_776_0,5TWYJWEZJE9TH4XZ0,POL_CLM_LEG_776_0,Honda,Accord,2018,GreenYellow,bn2088
VEH_POL_CLM_LEG_777_0,F7A2SBTNV861W9RD5,POL_CLM_LEG_777_0,Nissan,Altima,2019,Linen,XH2852
VEH_POL_CLM_LEG_778_0,SUKRBUY2MUG1F200S,POL_CLM_LEG_778_0,Toyota,Corolla,2015,Red,tS6241
VEH_POL_CLM_LEG_779_0,1JSY2M75YLN2NVF5A,POL_CLM_LEG_779_0,Chevrolet,Equinox,2010,GreenYellow,VY5322
VEH_POL_CLM_LEG_780_0,1YXF6KFPWJFA5FF7C,POL_CLM_LEG_780_0,Toyota,Corolla,2015,DarkSalmon,RU3756
VEH_POL_CLM_LEG_781_0,AA0PFZBPA764BWRGS,POL_CLM_LEG_781_0,Nissan,Rogue,2019,MediumSpringGreen,Af1899
VEH_POL_CLM_LEG_782_0,0XB2VJ2UFF4D8H5ZP,POL_CLM_LEG_782_0,Ford,F-150,2010,Thistle,SW2478
VEH_POL_CLM_LEG_783_0,TBPP714B95NHU7AVH,POL_CLM_LEG_783_0,Toyota,Corolla,2017,Aquamarine,pI54
VEH_POL_CLM_LEG_784_0,PRREHD962DY3J08K7,POL_CLM_LEG_784_0,Honda,Civic,2014,Pink,RT9546
VEH_POL_CLM_LEG_785_0,K3D1SSYNM861PZ3WF,POL_CLM_LEG_785_0,Toyota,Highlander,2015,MediumPurple,GQ6767
VEH_POL_CLM_LEG_786_0,RCLMTR94TXGKG6KHL,POL_CLM_LEG_786_0,Toyota,RAV4,2024,DarkSlateGray,Qe9210
VEH_POL_CLM_LEG_787_0,THM23TNJV9F52NH4E,POL_CLM_LEG_787_0,Ford,F-150,2022,MediumSeaGreen,mP1049
VEH_POL_CLM_LEG_788_0,ZFU1JY9AMTM6S8FNK,POL_CLM_LEG_788_0,Nissan,Altima,2014,DarkKhaki,gP2680
VEH_POL_CLM_LEG_788_1,3WHUJRL4X1KS8UKSP,POL_CLM_LEG_788_1,Ford,F-150,2023,SteelBlue,Wf7645
VEH_POL_CLM_LEG_789_0,148MP65E51P762NKZ,POL_CLM_LEG_789_0,Chevrolet,Silverado,2018,SlateBlue,YM491
VEH_POL_CLM_LEG_790_0,UXBBR7F4AUM0Y4NKH,POL_CLM_LEG_790_0,Nissan,Sentra,2023,HoneyDew,Oz6945
VEH_POL_CLM_LEG_791_0,MB0R7WJASRG3S36VE,POL_CLM_LEG_791_0,Chevrolet,Tahoe,2010,OliveDrab,zo6427
VEH_POL_CLM_LEG_792_0,6SVKCATTTLTLW4N1V,POL_CLM_LEG_792_0,Honda,Pilot,2016,LimeGreen,El8308
VEH_POL_CLM_LEG_793_0,3ZZ5TSP1L9LAZKE4Z,POL_CLM_LEG_793_0,Honda,CR-V,2020,Cornsilk,Pp2594
VEH_POL_CLM_LEG_794_0,5P0C5ZRPG42PF7Z6S,POL_CLM_LEG_794_0,Toyota,RAV4,2020,PapayaWhip,uL8444
VEH_POL_CLM_LEG_795_0,44C937TVPL6G3SS7A,POL_CLM_LEG_795_0,Nissan,Rogue,2022,LightSeaGreen,va3153
VEH_POL_CLM_LEG_796_0,JPKA0WZY9C28K9WAK,POL_CLM_LEG_796_0,Chevrolet,Malibu,2019,Green,RF806
VEH_POL_CLM_LEG_797_0,ANFX4RAJXF9H71K23,POL_CLM_LEG_797_0,Nissan,Pathfinder,2017,ForestGreen,QQ9850
VEH_POL_CLM_LEG_798_0,0DS5AX8JHD6U527DY,POL_CLM_LEG_798_0,Honda,Accord,2017,LightSeaGreen,bo8037
VEH_POL_CLM_LEG_799_0,5TLGRBS79PKRBBXBY,POL_CLM_LEG_799_0,Ford,Escape,2024,MistyRose,nw3242
VEH_POL_CLM_LEG_799_1,PUWPF5KKU1A5SUY88,POL_CLM_LEG_799_1,Toyota,Highlander,2012,DarkMagenta,Qm2544
VEH_POL_CLM_RING_0_0_0,KCUPWDW65FSNABEAX,POL_CLM_RING_0_0_0,Honda,Pilot,2020,LightCoral,Vv2066
VEH_POL_CLM_RING_0_1_0,1F7G6JJLWXGJ9Z56C,POL_CLM_RING_0_1_0,Chevrolet,Silverado,2020,RosyBrown,Sv6792
VEH_POL_CLM_RING_0_2_0,YYKYNPAC78SJG7VP3,POL_CLM_RING_0_2_0,Toyota,RAV4,2022,RoyalBlue,gL5608
VEH_POL_CLM_RING_0_3_0,N2A7KNE2ZBM0RTCUR,POL_CLM_RING_0_3_0,Toyota,Corolla,2019,BurlyWood,ZY4088
VEH_POL_CLM_RING_0_4_0,AJP046VD5V9JN7PFG,POL_CLM_RING_0_4_0,Ford,Explorer,2020,CadetBlue,xz8213
VEH_POL_CLM_RING_0_5_0,BPS29PWEWVS766EBJ,POL_CLM_RING_0_5_0,Honda,Civic,2016,SaddleBrown,Jd7472
VEH_POL_CLM_RING_0_6_0,FPXAPCR7WF6N968YF,POL_CLM_RING_0_6_0,Nissan,Pathfinder,2012,CornflowerBlue,iS6521
VEH_POL_CLM_RING_0_7_0,LVS9VSTXN2AEJFU5J,POL_CLM_RING_0_7_0,Nissan,Rogue,2013,MediumPurple,js4785
VEH_POL_CLM_RING_0_8_0,LW19WFEAACKYYSP40,POL_CLM_RING_0_8_0,Nissan,Rogue,2011,Yellow,Me8200
VEH_POL_CLM_RING_0_9_0,YHBK7CKAUVL64SBXR,POL_CLM_RING_0_9_0,Toyota,RAV4,2021,MintCream,kZ9820
VEH_POL_CLM_RING_0_10_0,F28E6L8YBGMHVSRX3,POL_CLM_RING_0_10_0,Ford,Mustang,2014,Tan,pG8237
VEH_POL_CLM_RING_0_11_0,6P7V9279B9NU6CYJ7,POL_CLM_RING_0_11_0,Nissan,Sentra,2018,FloralWhite,aT1209
VEH_POL_CLM_RING_1_0_0,DUV9F27Y25AJ7TDFH,POL_CLM_RING_1_0_0,Chevrolet,Tahoe,2016,MediumOrchid,hr9619
VEH_POL_CLM_RING_1_1_0,YLPATTYC9MHCVY8EM,POL_CLM_RING_1_1_0,Toyota,Corolla,2017,SeaGreen,CF6777
VEH_POL_CLM_RING_1_2_0,GSGBKGK9KRVAJRR8P,POL_CLM_RING_1_2_0,Nissan,Altima,2019,LightGreen,Kf4031
VEH_POL_CLM_RING_1_3_0,976ZSL2X2X9Z59CZ8,POL_CLM_RING_1_3_0,Honda,Civic,2015,PaleGoldenRod,Uf6688
VEH_POL_CLM_RING_1_4_0,JN9B3VMAM113L4J0X,POL_CLM_RING_1_4_0,Honda,CR-V,2011,MidnightBlue,CA5675
VEH_POL_CLM_RING_1_5_0,Y7BTSBAJ4AL6DKA2W,POL_CLM_RING_1_5_0,Ford,Escape,2019,DarkSlateGray,Gk2193
VEH_POL_CLM_RING_1_5_1,CUZWNF81HN4VZK91Y,POL_CLM_RING_1_5_1,Nissan,Rogue,2012,Orange,gK5370
VEH_POL_CLM_RING_1_6_0,NF0C6KRW50MPG7WSJ,POL_CLM_RING_1_6_0,Nissan,Altima,2012,LightGreen,TK388
VEH_POL_CLM_RING_1_7_0,2RB0WS8WBZD0D44X9,POL_CLM_RING_1_7_0,Toyota,Camry,2022,DarkSeaGreen,Kt9206
VEH_POL_CLM_RING_2_0_0,G5ENDMKMBFPGDWPKS,POL_CLM_RING_2_0_0,Honda,Accord,2011,LightGray,LX4857
